,assoc,values
321,they buy,company currently consensus rating hold average price target 217.25 .
322,they buy,asml stock opened 181.68 monday .
323,they buy,asml 52 week low 168.30 52 week high 221.66 .
324,they buy,company debt-to-equity ratio 0.28 current ratio 2.73 quick ratio 1.77. stock market cap 80.20 billion p/e ratio 32.65 price-to-earnings-growth ratio 1.44 beta 1.03 .
325,they buy,institutional investors recently made changes positions company .
326,they buy,"smithfield trust co. purchased new stake asml second quarter valued 104,000 ."
327,they buy,"clearwater capital advisors llc purchased new stake asml first quarter valued 114,000 ."
328,they buy,"institutional family asset management llc purchased new stake asml first quarter valued 115,000 ."
329,they buy,"nomura asset management co. ltd. purchased new stake asml second quarter valued 201,000 ."
330,they buy,"finally cubist systematic strategies llc purchased new stake asml first quarter valued 202,000 ."
331,they buy,16.66 stock owned institutional investors .
332,they buy,asml asml holding n.v. develops produces markets sells services advanced semiconductor equipment systems consisting lithography related systems primarily netherlands united states asia .
333,they buy,sells three categories products including duv lithography euv lithography holistic lithography solutions .
334,they buy,"recommended story reasons investors use put options viewcount type=a id=1087955 keyword asml nasdaq asml asml computer technology upgrade ubs group agratings:4,11 nasdaq asmlrefreshed2 receive news ratings asml daily enter email address receive concise daily summary latest news analysts ratings asml related companies marketbeat.com free daily email newsletter ."
335,they sell,name required mail published required asml nasdaq asml upgraded bidaskclub sell rating hold rating research report issued clients investors saturday september 22nd .
336,they buy,research analysts also issued reports company .
337,they buy,b. riley upped price target asml 200.00 205.00 gave company 215.26 rating research report thursday july 19th .
338,they buy,jpmorgan chase co. restated buy rating shares asml research note wednesday july 4th .
339,they sell,zacks investment research upgraded asml sell rating buy rating set 219.00 target price stock research note tuesday july 3rd .
340,they buy,royal bank canada restated buy rating shares asml research note friday june 15th .
341,they buy,finally valuengine downgraded asml buy rating hold rating research note friday september 7th .
342,they sell,two research analysts rated stock sell rating four issued hold rating eight assigned buy rating company stock .
343,they buy,asml presently average rating hold consensus price target 217.25 .
344,they buy,shares asml stock opened 183.79 friday .
345,they buy,firm market cap 80.20 billion pe ratio 33.00 p/e/g ratio 1.44 beta 1.03. company current ratio 2.73 quick ratio 1.77 debt-to-equity ratio 0.28. asml 12-month low 167.70 12-month high 221.66 .
346,they buy,number large investors recently made changes positions stock .
347,they buy,fisher asset management llc boosted stake asml 3.2 2nd quarter .
348,they buy,"fisher asset management llc owns 2,218,980 shares semiconductor company stock valued 439,291,000 purchasing additional 68,282 shares period ."
349,they buy,janus henderson group plc boosted stake asml 5.0 2nd quarter .
350,they buy,"janus henderson group plc owns 2,145,906 shares semiconductor company stock valued 424,824,000 purchasing additional 102,819 shares period ."
351,they buy,blackrock inc. boosted stake asml 4.3 1st quarter .
352,they buy,"blackrock inc. owns 1,667,775 shares semiconductor company stock valued 331,153,000 purchasing additional 69,495 shares period ."
353,they buy,morgan stanley boosted stake asml 144.6 2nd quarter .
354,they buy,"morgan stanley owns 996,044 shares semiconductor company stock valued 197,187,000 purchasing additional 588,885 shares period ."
355,they buy,finally northern trust corp boosted stake asml 2.8 2nd quarter .
356,they buy,"northern trust corp owns 547,846 shares semiconductor company stock valued 108,458,000 purchasing additional 14,898 shares period ."
357,they buy,hedge funds institutional investors 16.66 company stock .
358,they buy,asml company profile asml holding n.v. develops produces markets sells services advanced semiconductor equipment systems consisting lithography related systems primarily netherlands united states asia .
359,they buy,sells three categories products including duv lithography euv lithography holistic lithography solutions .
360,they buy,"recommended story earnings reports viewcount type=a id=1087702 keyword asml nasdaq asml asml computer technology upgrade bidaskclubratings:4,11 nasdaq asmlrefreshed2 receive news ratings asml daily enter email address receive concise daily summary latest news analysts ratings asml related companies marketbeat.com free daily email newsletter ."
361,they buy,"majesty queen right province alberta represented alberta investment management corp buys 3,700 shares best buy co inc nyse bby metropolitan life insurance co. ny acquires shares 34,530 blackstone mortgage trust inc bxmt analysts expect asml holding n.v. nasdaq asml report 1.88 eps october 17.they anticipate 0.36 eps change 23.68 last quarter 1.52 eps ."
362,they buy,asml profit would 797.03m giving 24.44 p/e 1.88 eps correct .
363,they buy,1.63 eps previously asml holding n.v. analysts see 15.34 eps growth .
364,they buy,stock decreased 1.96 3.67 last trading session reaching 183.79 .
365,they buy,"689,329 shares traded ."
366,they buy,asml holding n.v. nasdaq asml risen 8.69 since october 7 2017 uptrending .
367,they buy,underperformed 6.93 p500 .
368,they sell,among 6 analysts covering asml holding nasdaq asml 4 buy rating 0 sell 2 hold .
369,they buy,therefore 67 positive .
370,they buy,asml holding 7 analyst reports since april 18 2018 according sratingsintel .
371,they buy,rbc capital markets upgraded asml holding n.v. nasdaq asml wednesday june 13 outperform rating .
372,they buy,credit suisse maintained asml holding n.v. nasdaq asml thursday july 19 outperform rating .
373,they buy,stock asml holding n.v. nasdaq asml earned neutral rating fbr capital thursday july 19. firm earned hold rating wednesday april 18 rbc capital markets .
374,they buy,mizuho initiated asml holding n.v. nasdaq asml monday may 21 buy rating .
375,they buy,stock asml holding n.v. nasdaq asml earned positive rating bluefin research monday july 16 .
376,they buy,asml holding n.v. develops produces markets sells services advanced semiconductor equipment systems focus lithography related systems primarily netherlands united states asia .
377,they buy,company market cap 77.92 billion .
378,they buy,firm offers twinscan systems equipped i-line krypton fluoride argon fluoride light sources processing wafers manufacturing environments imaging small resolution required .
379,they buy,26.02 p/e ratio .
380,they buy,company twinscan systems also include immersion lithography systems place water wafer systemâ projection lens enhance focus enable circuit line width shrink smaller dimensions .
381,they buy,news asml holding n.v. nasdaq asml recently published investorplace.com released best etfs 2018 tariffs batter vaneck vectors semiconductor etf september 27 2018. fool.com article titled snap fitbit asml holding slumped today published september 12 2018 yet another important article .
382,they buy,enter email address receive concise daily summary latest news analysts ratings free daily email newsletter .
383,they buy,shares asml holding nv nasdaq asml given consensus rating hold sixteen brokerages covering company marketbeat ratings reports .
384,they sell,two investment analysts rated stock sell rating four issued hold rating nine assigned buy rating company .
385,they buy,average 12 month target price among brokerages issued report stock last year 214.83 .
386,they buy,number analysts recently weighed asml shares .
387,they buy,mizuho started coverage asml research note monday may 21st .
388,they buy,issued buy rating company .
389,they buy,bidaskclub upgraded asml buy rating strong-buy rating research note wednesday june 6th .
390,they buy,jpmorgan chase co. restated buy rating shares asml research note tuesday june 12th .
391,they buy,royal bank canada upgraded asml sector perform rating outperform rating raised target price company 218.00 235.00 research note wednesday june 13th .
392,they buy,finally sanford c. bernstein started coverage asml research note tuesday june 19th .
393,they sell,issued market perform rating company .
394,they buy,asml stock traded 2.35 mid-day trading friday hitting 184.35 .
395,they buy,"1,094,052 shares company exchanged compared average volume 771,679. company debt-to-equity ratio 0.28 current ratio 2.73 quick ratio 1.77. asml 1-year low 160.95 1-year high 221.66 ."
396,they buy,firm market capitalization 74.80 billion p/e ratio 33.10 p/e/g ratio 1.34 beta 1.06 .
397,they buy,asml nasdaq asml last released quarterly earnings data wednesday july 18th .
398,they buy,semiconductor company reported 1.63 earnings per share eps quarter topping consensus estimate 1.43 0.20 .
399,they buy,asml return equity 22.51 net margin 23.86 .
400,they buy,firm revenue 2.74 billion quarter compared analyst estimates 2.56 billion .
401,they buy,period prior year company posted 1.08 earnings per share .
402,they buy,business revenue quarter 30.4 compared quarter last year .
403,they sell,equities research analysts predict asml post 6.98 eps current fiscal year .
404,they buy,several large investors recently made changes positions company .
405,they buy,morgan stanley increased position asml 144.6 second quarter .
406,they buy,"morgan stanley owns 996,044 shares semiconductor company stock worth 197,187,000 purchasing additional 588,885 shares period ."
407,they buy,"putnam investments llc acquired new stake asml second quarter worth 64,105,000 ."
408,they buy,"tcw group inc. acquired new stake asml first quarter worth 30,720,000 ."
409,they buy,cibc private wealth group llc increased position asml 80.8 second quarter .
410,they buy,"cibc private wealth group llc owns 340,423 shares semiconductor company stock worth 67,394,000 purchasing additional 152,084 shares period ."
411,they buy,"finally millennium management llc acquired new stake asml second quarter worth 22,988,000 ."
412,they buy,institutional investors 16.64 company stock .
413,they buy,asml company profile asml holding n.v. develops produces markets sells services advanced semiconductor equipment systems consisting lithography related systems primarily netherlands united states asia .
414,they buy,sells three categories products including duv lithography euv lithography holistic lithography solutions .
415,they buy,"see also calculate return equity roe viewcount type=c id=472314keyword asml nasdaq asml asml computer technology ratings consensusratings:4,12 nasdaq asml receive news ratings asml daily enter email address receive concise daily summary latest news analysts ratings asml related companies marketbeat.com free daily email newsletter ."
416,they buy,andra ap fonden 6.23 million stake cae inc cae waddell reed financial inc. 77.39 million position norwegian cruise line holdings ltd. nasdaq nclh
