,assoc,values
322,they buy,zacks investment research lowered shares nvidia buy rating hold rating research report wednesday july 11th .
323,they buy,bidaskclub lowered shares nvidia buy rating hold rating report wednesday october 24th .
324,they buy,eleven equities research analysts rated stock hold rating twenty-six given buy rating one given strong buy rating stock .
325,they buy,company presently consensus rating buy average price target 290.21 .
326,they sell,"news cfo colette kress sold 11,576 shares stock transaction dated thursday september 20th ."
327,they sell,"shares sold average price 266.31 total value 3,082,804.56 ."
328,they sell,"also insider michael byron sold 11,257 shares stock transaction dated monday september 24th ."
329,they sell,"shares sold average price 263.94 total transaction 2,971,172.58 ."
330,they sell,"insiders sold total 113,707 shares company stock valued 32,347,973 last quarter ."
331,they buy,"keyword nvidia nasdaq nvda nvda computer technology,67066g10 upgrade jpmorgan chase co.ratings:4,34 nasdaq nvdarefreshed1 receive news ratings nvidia daily enter email address receive concise daily summary latest news analysts ratings nvidia related companies marketbeat.com free daily email newsletter ."
332,they buy,zacks investment research cut shares nvidia buy rating hold rating research note wednesday july 11th .
333,they buy,jpmorgan chase co. raised shares nvidia neutral rating overweight rating reduced price objective stock 265.00 255.00 research report tuesday october 30th .
334,they buy,bidaskclub cut shares nvidia buy rating hold rating research report wednesday october 24th .
335,they buy,eleven investment analysts rated stock hold rating twenty-six issued buy rating one assigned strong buy rating company stock .
336,they buy,company presently consensus rating buy consensus target price 290.21 .
337,they sell,name required 26.54 sell/buy ratio nvidia corporation nasdaq nvda experienced insider selling insider buying last three months .
338,they sell,"sold nearly 230,937 shares purchases amounted 8,700 shares period ."
339,they sell,12-month totals signify 5.86-to-1 sell/buy ratio .
340,they sell,09/24/2018 byron michael principal accounting officer sold 11.26 thousand shares price per share 263.94 .
341,they sell,byron michael performs principal accounting officer job sold 0.04 thousand shares 12.05 thousand .
342,they sell,average consensus rating company 2.1 scale 5 equates unanimous sell rating .
343,they sell,short mean analyst recommendations calling stock sell .
344,they buy,argus reiterated buy rating shares nvidia nasdaq nvda research report released friday october 12th fly reports .
345,they buy,bidaskclub raised shares nvidia buy rating strong-buy rating report saturday august 25th .
346,they buy,benchmark reaffirmed buy rating set 310.00 price target previously 280.00 shares nvidia report thursday september 20th .
347,they buy,needham company llc lifted price target shares nvidia 325.00 350.00 gave company buy rating report friday september 14th .
348,they buy,tigress financial reaffirmed buy rating shares nvidia report friday october 5th .
349,they buy,eleven research analysts rated stock hold rating twenty-six issued buy rating one issued strong buy rating company .
350,they buy,nvidia currently average rating buy consensus target price 290.21 .
351,they sell,"related news evp ajay k. puri sold 90,831 shares company stock transaction dated tuesday october 2nd ."
352,they sell,"shares sold average price 289.35 total value 26,281,949.85 ."
353,they sell,"also insider michael byron sold 11,257 shares stock transaction dated monday september 24th ."
354,they sell,"shares sold average price 263.94 total transaction 2,971,172.58 ."
355,they sell,"last ninety days insiders sold 113,707 shares company stock valued 32,347,973 ."
356,they sell,"news insider michael byron sold 11,257 shares stock transaction dated monday september 24th ."
357,they sell,"stock sold average price 263.94 total value 2,971,172.58 ."
358,they sell,"also evp ajay k. puri sold 90,831 shares stock transaction dated tuesday october 2nd ."
359,they sell,"shares sold average price 289.35 total value 26,281,949.85 ."
360,they sell,"insiders sold total 113,707 shares company stock worth 32,347,973 last ninety days ."
361,they sell,1.0 strong buy 2.0 buy 3.0 hold 4.0 sell 5.0 strong sell .
