,assoc,values
219,they sell,"shares sold average price 136.53 total value 115,640,910.00 ."
220,they sell,"insiders sold total 2,914,928 shares company stock valued 414,622,960 last quarter ."
221,they sell,hedge funds institutional investors recently bought sold shares stock .
222,they buy,morgens waterfall vintiadis co inc increased stake lululemon athletica inc lulu 11.63 based latest 2018q4 regulatory filing sec .
223,they buy,"morgens waterfall vintiadis co inc bought 5,000 shares company stock rose 14.57 market ."
224,they buy,stock increased 0.34 0.5 last trading session reaching 145.79 .
225,they sell,turned negative 108 investors sold celg shares 463 reduced holdings .
226,they buy,sectoral asset management invested 3.46 celgene corporation nasdaq celg .
227,they buy,"mcrae inc owns 3.87 invested celgene corporation nasdaq celg 117,237 shares ."
228,they buy,schroder investment grp inc invested 0.04 celgene corporation nasdaq celg .
229,they buy,"phocas invested 0.01 1,203 shares ."
230,they buy,gruss invested 0.74 celgene corporation nasdaq celg .
