,assoc,values
350,they buy,02/15/2018 exec vp chief scientific stoffels paulus performed sale transaction worth 20.17 million .
351,they buy,sale 129.86 eliminated 155.34 thousand shares insider portfolio position .
352,they buy,meanwhile shares recorded 7.34 percent increase since transaction reported .
353,they buy,insider left 202.56 thousand shares remaining account .
354,they sell,stoffels paulus performs exec vp chief scientific job sold 102.69 thousand shares 13.67 million .
355,they buy,disposal occurred 07/24/2017 priced 133.14 per share .
356,they buy,share price soared 4.69 percent since reporting date .
357,they buy,stoffels paulus left stake 127.65 thousand jnj stock worth 17.79 million insider selling .
358,they buy,johnson johnson jnj expected jump 3.16 percent next 12 months according price target estimates compiled finviz .
359,they buy,meanwhile set 160-month high price target .
360,they buy,represents whopping 14.79 percent increase shares trading today .
361,they buy,12-month median price target assigned analysts stands 143 represents return potential 2.59 percent compared closing price stock 139.39 monday october 08. lowest price target stock 119 slightly percent jnj current share price .
362,they buy,shares currently floating around first support level 138.78 .
363,they buy,next support placed zone 138.17 .
364,they buy,till time jnj stock trades level bulls nothing fear .
365,they buy,momentum oscillators front rsi touched 56.01 daily chart may remain cause concern .
366,they buy,price breaks 138.17 level closing basis may see profit booking stock may show weakness .
367,they buy,flipside hitting 139.84 mark may result pull-back move towards 140.29 level .
368,they buy,jnj shares accumulated 0.29 points 0.21 percent monday 139.39 light trade volume 4.459 million shares .
369,they buy,opening session 138.9 shares went high 139.68 low 138.62 range within stock price traded throughout day .
370,they buy,firm left market cap 375 billion 2.69 billion shares outstanding .
371,they buy,johnson johnson jnj stock gained 1.51 percent market value 21 trading days .
372,they buy,jnj stock trailing 3-year beta 0.65 offering possibility lower rate return also posing less risk .
373,they buy,portion company profit allocated outstanding share common stock 5.48 share trailing twelve months .
374,they buy,stock value fallen percent year date ytd rise 4.63 percent 12 month time .
375,they buy,company shares still trade percent away 1-year high 148.32 17.51 percent 52-week low 118.62 .
376,they sell,average consensus rating company 2.4 scale 5 equates unanimous sell rating .
377,they sell,short mean analyst recommendations calling stock sell .
378,they buy,shares johnson johnson jnj trading p/e ratio 25.39 times earnings reported past 12 months .
379,they buy,industry jnj operates average p/e 29.57. p/e ratio went low 18.43x high 25.74 5-year span .
380,they buy,sporting 4.64 price-to-sales ratio .
381,they buy,compare industry average p/s 4.61 .
382,they buy,65.8 percent gross profit margin johnson johnson operating margin sits 22.1 percent .
383,they buy,along net profit margin 1.7 percent .
384,they buy,analysts forecasting revenue climb 1.9 percent 20b next fiscal quarter earnings seen soaring nearly 6.84 percent 2.03 per share .
385,they buy,history shown shares johnson johnson gone 19 different earnings reaction days predicted add 0.01 percent company reports upcoming earnings .
386,they buy,last reported earnings results earned 2.1 per share better 2.07 adjusted expected thomson reuters consensus estimate .
387,they buy,revenue 20.8b better 20.4b analysts expected .
388,they buy,earnings estimated increase percent year 5.93 percent next year continue increase 7.5 percent annually next 5 years .
389,they buy,ky skyscr adsbygoogle window.adsbygoogle .push look hca technical analysis shows 14-day relative strength index rsi neutral zone reaching 66.16 point .
390,they buy,trading volume lost shares compared readings past three months recently exchanged 1477040 shares .
391,they buy,means reduced activity short-term traders per session average trading volume 1740000 shares 0.85 times normal volume .
392,they buy,price johnson johnson nyse jnj currently stands 139.1 went found strong support 138.36 share .
393,they buy,jnj price drops critical support would lead bearish trend .
394,they buy,short-term dip 137.61 mark would also bad stock means stock would plunge 1.07 current position .
395,they buy,however stock price able trade resistance point around 140.05 could likely surge higher try break upward resistance stands 140.99 share .
396,they buy,average daily volatility past one month stands 1.19 .
397,they buy,stock plunged 0.39 52-weeks high 138.56 reached jan. 17 2018. general 14.72 52-weeks lowest point stands 118.62 setback observed may .
398,they buy,29 2018 .
399,they buy,analysts predicted price target johnson johnson jnj 1 year stands average 142.37/share .
400,they buy,means would likely increase 2.35 current position .
401,they buy,current price stock moving 138.56 140.25 .
402,they buy,brokerage firms lower target stock average one setting price target low 119 .
403,they buy,hand one analyst super bullish price setting target high 160 .
404,they buy,jnj stock stochastic oscillator 39.51 means currently neutral .
405,they buy,shares p/s ratio stands 4.63 compares 3.93 recorded industry 5.74 wider sector .
406,they buy,stock currently estimated price-earnings p/e multiple 16.12 lower 25.39 multiple 12-month price-earnings p/e .
407,they buy,company earnings gone quarterly increase rate 7.1 past five years .
408,they buy,analysts view johnson johnson nyse jnj hold 2.4 consensus rating .
409,they buy,reuters surveyed 19 analysts follow jnj found 9 analysts rated stock hold .
410,they sell,remaining 10 divided 9 analyst rating buy strong buy 1 analysts advised investors desist buying johnson johnson jnj shares sell already .
